image,mask,type,dataset
WildDash2/images/pt0004_100000.jpg,WildDash2/labels/pt0004_100000.png,train,wilddash
WildDash2/images/pt0005_100000.jpg,WildDash2/labels/pt0005_100000.png,train,wilddash
WildDash2/images/pt0006_100000.jpg,WildDash2/labels/pt0006_100000.png,train,wilddash
WildDash2/images/pt0007_100000.jpg,WildDash2/labels/pt0007_100000.png,train,wilddash
WildDash2/images/pt0008_100000.jpg,WildDash2/labels/pt0008_100000.png,train,wilddash
WildDash2/images/pt0009_100000.jpg,WildDash2/labels/pt0009_100000.png,train,wilddash
WildDash2/images/pt0010_100000.jpg,WildDash2/labels/pt0010_100000.png,train,wilddash
WildDash2/images/pt0011_100000.jpg,WildDash2/labels/pt0011_100000.png,train,wilddash
WildDash2/images/pt0012_100000.jpg,WildDash2/labels/pt0012_100000.png,train,wilddash
WildDash2/images/pt0013_100000.jpg,WildDash2/labels/pt0013_100000.png,train,wilddash
WildDash2/images/pt0014_100000.jpg,WildDash2/labels/pt0014_100000.png,train,wilddash
WildDash2/images/pt0015_100000.jpg,WildDash2/labels/pt0015_100000.png,train,wilddash
WildDash2/images/pt0016_100000.jpg,WildDash2/labels/pt0016_100000.png,train,wilddash
WildDash2/images/pt0017_100000.jpg,WildDash2/labels/pt0017_100000.png,train,wilddash
WildDash2/images/pt0018_100000.jpg,WildDash2/labels/pt0018_100000.png,train,wilddash
WildDash2/images/pt0019_100000.jpg,WildDash2/labels/pt0019_100000.png,train,wilddash
WildDash2/images/pt0020_100000.jpg,WildDash2/labels/pt0020_100000.png,train,wilddash
WildDash2/images/pt0021_100000.jpg,WildDash2/labels/pt0021_100000.png,train,wilddash
WildDash2/images/pt0022_100000.jpg,WildDash2/labels/pt0022_100000.png,train,wilddash
WildDash2/images/pt0023_100000.jpg,WildDash2/labels/pt0023_100000.png,train,wilddash
WildDash2/images/pt0024_100000.jpg,WildDash2/labels/pt0024_100000.png,train,wilddash
WildDash2/images/pt0025_100000.jpg,WildDash2/labels/pt0025_100000.png,train,wilddash
WildDash2/images/pt0026_100000.jpg,WildDash2/labels/pt0026_100000.png,train,wilddash
WildDash2/images/pt0027_100000.jpg,WildDash2/labels/pt0027_100000.png,train,wilddash
WildDash2/images/pt0028_100000.jpg,WildDash2/labels/pt0028_100000.png,train,wilddash
WildDash2/images/pt0029_100000.jpg,WildDash2/labels/pt0029_100000.png,train,wilddash
WildDash2/images/pt0030_100000.jpg,WildDash2/labels/pt0030_100000.png,train,wilddash
WildDash2/images/pt0031_100000.jpg,WildDash2/labels/pt0031_100000.png,train,wilddash
WildDash2/images/pt0032_100000.jpg,WildDash2/labels/pt0032_100000.png,train,wilddash
WildDash2/images/pt0033_100000.jpg,WildDash2/labels/pt0033_100000.png,train,wilddash
WildDash2/images/pt0034_100000.jpg,WildDash2/labels/pt0034_100000.png,train,wilddash
WildDash2/images/pt0035_100000.jpg,WildDash2/labels/pt0035_100000.png,train,wilddash
WildDash2/images/pt0036_100000.jpg,WildDash2/labels/pt0036_100000.png,train,wilddash
WildDash2/images/pt0037_100000.jpg,WildDash2/labels/pt0037_100000.png,train,wilddash
WildDash2/images/pt0038_100000.jpg,WildDash2/labels/pt0038_100000.png,train,wilddash
WildDash2/images/pt0039_100000.jpg,WildDash2/labels/pt0039_100000.png,train,wilddash
WildDash2/images/pt0040_100000.jpg,WildDash2/labels/pt0040_100000.png,train,wilddash
WildDash2/images/pt0041_100000.jpg,WildDash2/labels/pt0041_100000.png,train,wilddash
WildDash2/images/pt0042_100000.jpg,WildDash2/labels/pt0042_100000.png,train,wilddash
WildDash2/images/pt0043_100000.jpg,WildDash2/labels/pt0043_100000.png,train,wilddash
WildDash2/images/pt0044_100000.jpg,WildDash2/labels/pt0044_100000.png,train,wilddash
WildDash2/images/pt0045_100000.jpg,WildDash2/labels/pt0045_100000.png,train,wilddash
WildDash2/images/pt0046_100000.jpg,WildDash2/labels/pt0046_100000.png,train,wilddash
WildDash2/images/pt0047_100000.jpg,WildDash2/labels/pt0047_100000.png,train,wilddash
WildDash2/images/pt0048_100000.jpg,WildDash2/labels/pt0048_100000.png,train,wilddash
WildDash2/images/pt0049_100000.jpg,WildDash2/labels/pt0049_100000.png,train,wilddash
WildDash2/images/pt0050_100000.jpg,WildDash2/labels/pt0050_100000.png,train,wilddash
WildDash2/images/pt0051_100000.jpg,WildDash2/labels/pt0051_100000.png,train,wilddash
WildDash2/images/pt0052_100000.jpg,WildDash2/labels/pt0052_100000.png,train,wilddash
WildDash2/images/pt0053_100000.jpg,WildDash2/labels/pt0053_100000.png,train,wilddash
WildDash2/images/pt0054_100000.jpg,WildDash2/labels/pt0054_100000.png,train,wilddash
WildDash2/images/pt0055_100000.jpg,WildDash2/labels/pt0055_100000.png,train,wilddash
WildDash2/images/pt0056_100000.jpg,WildDash2/labels/pt0056_100000.png,train,wilddash
WildDash2/images/pt0057_100000.jpg,WildDash2/labels/pt0057_100000.png,train,wilddash
WildDash2/images/pt0058_100000.jpg,WildDash2/labels/pt0058_100000.png,train,wilddash
WildDash2/images/pt0059_100000.jpg,WildDash2/labels/pt0059_100000.png,train,wilddash
WildDash2/images/pt0060_100000.jpg,WildDash2/labels/pt0060_100000.png,train,wilddash
WildDash2/images/pt0061_100000.jpg,WildDash2/labels/pt0061_100000.png,train,wilddash
WildDash2/images/pt0062_100000.jpg,WildDash2/labels/pt0062_100000.png,train,wilddash
WildDash2/images/pt0063_100000.jpg,WildDash2/labels/pt0063_100000.png,train,wilddash
WildDash2/images/pt0064_100000.jpg,WildDash2/labels/pt0064_100000.png,train,wilddash
WildDash2/images/pt0065_100000.jpg,WildDash2/labels/pt0065_100000.png,train,wilddash
WildDash2/images/pt0066_100000.jpg,WildDash2/labels/pt0066_100000.png,train,wilddash
WildDash2/images/pt0067_100000.jpg,WildDash2/labels/pt0067_100000.png,train,wilddash
WildDash2/images/pt0068_100000.jpg,WildDash2/labels/pt0068_100000.png,train,wilddash
WildDash2/images/pt0069_100000.jpg,WildDash2/labels/pt0069_100000.png,train,wilddash
WildDash2/images/pt0070_100000.jpg,WildDash2/labels/pt0070_100000.png,train,wilddash
WildDash2/images/pt0071_100000.jpg,WildDash2/labels/pt0071_100000.png,train,wilddash
WildDash2/images/pt0072_100000.jpg,WildDash2/labels/pt0072_100000.png,train,wilddash
WildDash2/images/pt0073_100000.jpg,WildDash2/labels/pt0073_100000.png,train,wilddash
WildDash2/images/pt0074_100000.jpg,WildDash2/labels/pt0074_100000.png,train,wilddash
WildDash2/images/pt0075_100000.jpg,WildDash2/labels/pt0075_100000.png,train,wilddash
WildDash2/images/pt0076_100000.jpg,WildDash2/labels/pt0076_100000.png,train,wilddash
WildDash2/images/pt0077_100000.jpg,WildDash2/labels/pt0077_100000.png,train,wilddash
WildDash2/images/pt0078_100000.jpg,WildDash2/labels/pt0078_100000.png,train,wilddash
WildDash2/images/pt0079_100000.jpg,WildDash2/labels/pt0079_100000.png,train,wilddash
WildDash2/images/pt0080_100000.jpg,WildDash2/labels/pt0080_100000.png,train,wilddash
WildDash2/images/pt0081_100000.jpg,WildDash2/labels/pt0081_100000.png,train,wilddash
WildDash2/images/pt0082_100000.jpg,WildDash2/labels/pt0082_100000.png,train,wilddash
WildDash2/images/pt0083_100000.jpg,WildDash2/labels/pt0083_100000.png,train,wilddash
WildDash2/images/pt0084_100000.jpg,WildDash2/labels/pt0084_100000.png,train,wilddash
WildDash2/images/pt0085_100000.jpg,WildDash2/labels/pt0085_100000.png,train,wilddash
WildDash2/images/pt0086_100000.jpg,WildDash2/labels/pt0086_100000.png,train,wilddash
WildDash2/images/pt0087_100000.jpg,WildDash2/labels/pt0087_100000.png,train,wilddash
WildDash2/images/pt0088_100000.jpg,WildDash2/labels/pt0088_100000.png,train,wilddash
WildDash2/images/pt0089_100000.jpg,WildDash2/labels/pt0089_100000.png,train,wilddash
WildDash2/images/pt0090_100000.jpg,WildDash2/labels/pt0090_100000.png,train,wilddash
WildDash2/images/pt0091_100000.jpg,WildDash2/labels/pt0091_100000.png,train,wilddash
WildDash2/images/pt0092_100000.jpg,WildDash2/labels/pt0092_100000.png,train,wilddash
WildDash2/images/pt0093_100000.jpg,WildDash2/labels/pt0093_100000.png,train,wilddash
WildDash2/images/pt0094_100000.jpg,WildDash2/labels/pt0094_100000.png,train,wilddash
WildDash2/images/pt0095_100000.jpg,WildDash2/labels/pt0095_100000.png,train,wilddash
WildDash2/images/pt0096_100000.jpg,WildDash2/labels/pt0096_100000.png,train,wilddash
WildDash2/images/pt0097_100000.jpg,WildDash2/labels/pt0097_100000.png,train,wilddash
WildDash2/images/pt0098_100000.jpg,WildDash2/labels/pt0098_100000.png,train,wilddash
WildDash2/images/pt0099_100000.jpg,WildDash2/labels/pt0099_100000.png,train,wilddash
WildDash2/images/py0000_100000.jpg,WildDash2/labels/py0000_100000.png,train,wilddash
WildDash2/images/py0001_100000.jpg,WildDash2/labels/py0001_100000.png,train,wilddash
WildDash2/images/py0002_100000.jpg,WildDash2/labels/py0002_100000.png,train,wilddash
WildDash2/images/py0003_100000.jpg,WildDash2/labels/py0003_100000.png,train,wilddash
WildDash2/images/py0004_100000.jpg,WildDash2/labels/py0004_100000.png,train,wilddash
WildDash2/images/py0005_100000.jpg,WildDash2/labels/py0005_100000.png,train,wilddash
WildDash2/images/py0006_100000.jpg,WildDash2/labels/py0006_100000.png,train,wilddash
WildDash2/images/qa0000_100000.jpg,WildDash2/labels/qa0000_100000.png,train,wilddash
WildDash2/images/qa0001_100000.jpg,WildDash2/labels/qa0001_100000.png,train,wilddash
WildDash2/images/qa0002_100000.jpg,WildDash2/labels/qa0002_100000.png,train,wilddash
WildDash2/images/qa0003_100000.jpg,WildDash2/labels/qa0003_100000.png,train,wilddash
WildDash2/images/qa0004_100000.jpg,WildDash2/labels/qa0004_100000.png,train,wilddash
WildDash2/images/qa0005_100000.jpg,WildDash2/labels/qa0005_100000.png,train,wilddash
WildDash2/images/qa0006_100000.jpg,WildDash2/labels/qa0006_100000.png,train,wilddash
WildDash2/images/qa0007_100000.jpg,WildDash2/labels/qa0007_100000.png,train,wilddash
WildDash2/images/qa0008_100000.jpg,WildDash2/labels/qa0008_100000.png,train,wilddash
WildDash2/images/re0000_100000.jpg,WildDash2/labels/re0000_100000.png,train,wilddash
WildDash2/images/re0001_100000.jpg,WildDash2/labels/re0001_100000.png,train,wilddash
WildDash2/images/re0002_100000.jpg,WildDash2/labels/re0002_100000.png,train,wilddash
WildDash2/images/re0003_100000.jpg,WildDash2/labels/re0003_100000.png,train,wilddash
WildDash2/images/re0004_100000.jpg,WildDash2/labels/re0004_100000.png,train,wilddash
WildDash2/images/re0005_100000.jpg,WildDash2/labels/re0005_100000.png,train,wilddash
WildDash2/images/re0006_100000.jpg,WildDash2/labels/re0006_100000.png,train,wilddash
WildDash2/images/re0007_100000.jpg,WildDash2/labels/re0007_100000.png,train,wilddash
WildDash2/images/re0008_100000.jpg,WildDash2/labels/re0008_100000.png,train,wilddash
WildDash2/images/re0009_100000.jpg,WildDash2/labels/re0009_100000.png,train,wilddash
WildDash2/images/re0010_100000.jpg,WildDash2/labels/re0010_100000.png,train,wilddash
WildDash2/images/re0011_100000.jpg,WildDash2/labels/re0011_100000.png,train,wilddash
WildDash2/images/ro0000_100000.jpg,WildDash2/labels/ro0000_100000.png,train,wilddash
WildDash2/images/ro0001_100000.jpg,WildDash2/labels/ro0001_100000.png,train,wilddash
WildDash2/images/ro0002_100000.jpg,WildDash2/labels/ro0002_100000.png,train,wilddash
WildDash2/images/ro0003_100000.jpg,WildDash2/labels/ro0003_100000.png,train,wilddash
WildDash2/images/ro0004_100000.jpg,WildDash2/labels/ro0004_100000.png,train,wilddash
WildDash2/images/ro0005_100000.jpg,WildDash2/labels/ro0005_100000.png,train,wilddash
WildDash2/images/ro0006_100000.jpg,WildDash2/labels/ro0006_100000.png,train,wilddash
WildDash2/images/ro0007_100000.jpg,WildDash2/labels/ro0007_100000.png,train,wilddash
WildDash2/images/ro0008_100000.jpg,WildDash2/labels/ro0008_100000.png,train,wilddash
WildDash2/images/ro0009_100000.jpg,WildDash2/labels/ro0009_100000.png,train,wilddash
WildDash2/images/ro0010_100000.jpg,WildDash2/labels/ro0010_100000.png,train,wilddash
WildDash2/images/ro0011_100000.jpg,WildDash2/labels/ro0011_100000.png,train,wilddash
WildDash2/images/ro0012_100000.jpg,WildDash2/labels/ro0012_100000.png,train,wilddash
WildDash2/images/ro0013_100000.jpg,WildDash2/labels/ro0013_100000.png,train,wilddash
WildDash2/images/ro0014_100000.jpg,WildDash2/labels/ro0014_100000.png,train,wilddash
WildDash2/images/ro0015_100000.jpg,WildDash2/labels/ro0015_100000.png,train,wilddash
WildDash2/images/ro0016_100000.jpg,WildDash2/labels/ro0016_100000.png,train,wilddash
WildDash2/images/ro0017_100000.jpg,WildDash2/labels/ro0017_100000.png,train,wilddash
WildDash2/images/ro0018_100000.jpg,WildDash2/labels/ro0018_100000.png,train,wilddash
WildDash2/images/ro0019_100000.jpg,WildDash2/labels/ro0019_100000.png,train,wilddash
WildDash2/images/ro0020_100000.jpg,WildDash2/labels/ro0020_100000.png,train,wilddash
WildDash2/images/ro0021_100000.jpg,WildDash2/labels/ro0021_100000.png,train,wilddash
WildDash2/images/ro0022_100000.jpg,WildDash2/labels/ro0022_100000.png,train,wilddash
WildDash2/images/ro0023_100000.jpg,WildDash2/labels/ro0023_100000.png,train,wilddash
WildDash2/images/ro0024_100000.jpg,WildDash2/labels/ro0024_100000.png,train,wilddash
WildDash2/images/ro0025_100000.jpg,WildDash2/labels/ro0025_100000.png,train,wilddash
WildDash2/images/ro0026_100000.jpg,WildDash2/labels/ro0026_100000.png,train,wilddash
WildDash2/images/rs0000_100000.jpg,WildDash2/labels/rs0000_100000.png,train,wilddash
WildDash2/images/rs0001_100000.jpg,WildDash2/labels/rs0001_100000.png,train,wilddash
WildDash2/images/rs0002_100000.jpg,WildDash2/labels/rs0002_100000.png,train,wilddash
WildDash2/images/rs0003_100000.jpg,WildDash2/labels/rs0003_100000.png,train,wilddash
WildDash2/images/rs0004_100000.jpg,WildDash2/labels/rs0004_100000.png,train,wilddash
WildDash2/images/rs0005_100000.jpg,WildDash2/labels/rs0005_100000.png,train,wilddash
WildDash2/images/rs0006_100000.jpg,WildDash2/labels/rs0006_100000.png,train,wilddash
WildDash2/images/ru0000_100000.jpg,WildDash2/labels/ru0000_100000.png,train,wilddash
WildDash2/images/ru0001_100000.jpg,WildDash2/labels/ru0001_100000.png,train,wilddash
WildDash2/images/ru0002_100000.jpg,WildDash2/labels/ru0002_100000.png,train,wilddash
WildDash2/images/ru0003_100000.jpg,WildDash2/labels/ru0003_100000.png,train,wilddash
WildDash2/images/ru0004_100000.jpg,WildDash2/labels/ru0004_100000.png,train,wilddash
WildDash2/images/ru0005_100000.jpg,WildDash2/labels/ru0005_100000.png,train,wilddash
WildDash2/images/ru0006_100000.jpg,WildDash2/labels/ru0006_100000.png,train,wilddash
WildDash2/images/ru0007_100000.jpg,WildDash2/labels/ru0007_100000.png,train,wilddash
WildDash2/images/ru0008_100000.jpg,WildDash2/labels/ru0008_100000.png,train,wilddash
WildDash2/images/ru0009_100000.jpg,WildDash2/labels/ru0009_100000.png,train,wilddash
WildDash2/images/ru0010_100000.jpg,WildDash2/labels/ru0010_100000.png,train,wilddash
WildDash2/images/ru0011_100000.jpg,WildDash2/labels/ru0011_100000.png,train,wilddash
WildDash2/images/ru0012_100000.jpg,WildDash2/labels/ru0012_100000.png,train,wilddash
WildDash2/images/ru0013_100000.jpg,WildDash2/labels/ru0013_100000.png,train,wilddash
WildDash2/images/ru0014_100000.jpg,WildDash2/labels/ru0014_100000.png,train,wilddash
WildDash2/images/ru0015_100000.jpg,WildDash2/labels/ru0015_100000.png,train,wilddash
WildDash2/images/ru0016_100000.jpg,WildDash2/labels/ru0016_100000.png,train,wilddash
WildDash2/images/ru0017_100000.jpg,WildDash2/labels/ru0017_100000.png,train,wilddash
WildDash2/images/ru0018_100000.jpg,WildDash2/labels/ru0018_100000.png,train,wilddash
WildDash2/images/ru0019_100000.jpg,WildDash2/labels/ru0019_100000.png,train,wilddash
WildDash2/images/ru0020_100000.jpg,WildDash2/labels/ru0020_100000.png,train,wilddash
WildDash2/images/ru0021_100000.jpg,WildDash2/labels/ru0021_100000.png,train,wilddash
WildDash2/images/ru0022_100000.jpg,WildDash2/labels/ru0022_100000.png,train,wilddash
WildDash2/images/ru0023_100000.jpg,WildDash2/labels/ru0023_100000.png,train,wilddash
WildDash2/images/ru0024_100000.jpg,WildDash2/labels/ru0024_100000.png,train,wilddash
WildDash2/images/ru0025_100000.jpg,WildDash2/labels/ru0025_100000.png,train,wilddash
WildDash2/images/ru0026_100000.jpg,WildDash2/labels/ru0026_100000.png,train,wilddash
WildDash2/images/ru0027_100000.jpg,WildDash2/labels/ru0027_100000.png,train,wilddash
WildDash2/images/ru0028_100000.jpg,WildDash2/labels/ru0028_100000.png,train,wilddash
WildDash2/images/ru0029_100000.jpg,WildDash2/labels/ru0029_100000.png,train,wilddash
WildDash2/images/ru0030_100000.jpg,WildDash2/labels/ru0030_100000.png,train,wilddash
WildDash2/images/ru0031_100000.jpg,WildDash2/labels/ru0031_100000.png,train,wilddash
WildDash2/images/ru0032_100000.jpg,WildDash2/labels/ru0032_100000.png,train,wilddash
WildDash2/images/ru0033_100000.jpg,WildDash2/labels/ru0033_100000.png,train,wilddash
WildDash2/images/ru0034_100000.jpg,WildDash2/labels/ru0034_100000.png,train,wilddash
WildDash2/images/ru0035_100000.jpg,WildDash2/labels/ru0035_100000.png,train,wilddash
WildDash2/images/ru0036_100000.jpg,WildDash2/labels/ru0036_100000.png,train,wilddash
WildDash2/images/ru0037_100000.jpg,WildDash2/labels/ru0037_100000.png,train,wilddash
WildDash2/images/ru0038_100000.jpg,WildDash2/labels/ru0038_100000.png,train,wilddash
WildDash2/images/ru0039_100000.jpg,WildDash2/labels/ru0039_100000.png,train,wilddash
WildDash2/images/ru0040_100000.jpg,WildDash2/labels/ru0040_100000.png,train,wilddash
WildDash2/images/ru0041_100000.jpg,WildDash2/labels/ru0041_100000.png,train,wilddash
WildDash2/images/ru0042_100000.jpg,WildDash2/labels/ru0042_100000.png,train,wilddash
WildDash2/images/ru0043_100000.jpg,WildDash2/labels/ru0043_100000.png,train,wilddash
WildDash2/images/ru0044_100000.jpg,WildDash2/labels/ru0044_100000.png,train,wilddash
WildDash2/images/ru0045_100000.jpg,WildDash2/labels/ru0045_100000.png,train,wilddash
WildDash2/images/ru0046_100000.jpg,WildDash2/labels/ru0046_100000.png,train,wilddash
WildDash2/images/ru0047_100000.jpg,WildDash2/labels/ru0047_100000.png,train,wilddash
WildDash2/images/ru0048_100000.jpg,WildDash2/labels/ru0048_100000.png,train,wilddash
WildDash2/images/ru0049_100000.jpg,WildDash2/labels/ru0049_100000.png,train,wilddash
WildDash2/images/ru0050_100000.jpg,WildDash2/labels/ru0050_100000.png,train,wilddash
WildDash2/images/ru0051_100000.jpg,WildDash2/labels/ru0051_100000.png,train,wilddash
WildDash2/images/ru0052_100000.jpg,WildDash2/labels/ru0052_100000.png,train,wilddash
WildDash2/images/ru0053_100000.jpg,WildDash2/labels/ru0053_100000.png,train,wilddash
WildDash2/images/ru0054_100000.jpg,WildDash2/labels/ru0054_100000.png,train,wilddash
WildDash2/images/ru0055_100000.jpg,WildDash2/labels/ru0055_100000.png,train,wilddash
WildDash2/images/ru0056_100000.jpg,WildDash2/labels/ru0056_100000.png,train,wilddash
WildDash2/images/ru0057_100000.jpg,WildDash2/labels/ru0057_100000.png,train,wilddash
WildDash2/images/ru0058_100000.jpg,WildDash2/labels/ru0058_100000.png,train,wilddash
WildDash2/images/ru0059_100000.jpg,WildDash2/labels/ru0059_100000.png,train,wilddash
WildDash2/images/ru0060_100000.jpg,WildDash2/labels/ru0060_100000.png,train,wilddash
WildDash2/images/ru0061_100000.jpg,WildDash2/labels/ru0061_100000.png,train,wilddash
WildDash2/images/ru0062_100000.jpg,WildDash2/labels/ru0062_100000.png,train,wilddash
WildDash2/images/ru0063_100000.jpg,WildDash2/labels/ru0063_100000.png,train,wilddash
